,sno.,anime_id,name,genre,type,episodes,rating,members
487,988,30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74,6787
488,989,1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,7.74,5424
489,990,10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,7.74,54790
490,991,11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,7.74,23340
491,992,966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,Unknown,7.73,26267
492,993,25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7.72,7376
493,994,10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.73,1317
494,995,32979,Flip Flappers,"Comedy, Sci-Fi",TV,13,7.73,40945
495,996,132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73,73536
496,997,14467,K,"Action, Super Power, Supernatural",TV,13,7.73,297051
497,998,8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1,7.73,19991
498,999,1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,7.73,61884
499,1000,9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.73,60899
